model_id,dataset,record_id,transition,left_condition,right_condition,field,left_item_count,right_item_count,left_empty,right_empty,semantic_drift,left_schema_valid,right_schema_valid,both_schema_valid
mistral_7b_instruct_v03,EBM-NLP,3081600,P5->P6,P5,P6,Participant,1,1,0,0,0.0,1,1,1
mistral_7b_instruct_v03,EBM-NLP,3081600,P5->P6,P5,P6,Intervention,1,2,0,0,0.12767654657363892,1,1,1
mistral_7b_instruct_v03,EBM-NLP,3081600,P5->P6,P5,P6,Outcome,1,0,0,1,1.0,1,1,1
mistral_7b_instruct_v03,EBM-NLP,3534803,P1->P2,P1,P2,Participant,1,1,0,0,0.0,1,1,1
mistral_7b_instruct_v03,EBM-NLP,3534803,P1->P2,P1,P2,Intervention,4,1,0,0,0.02671891450881958,1,1,1
mistral_7b_instruct_v03,EBM-NLP,3534803,P1->P2,P1,P2,Outcome,1,1,0,0,0.0,1,1,1
mistral_7b_instruct_v03,EBM-NLP,3534803,P2->P3,P2,P3,Participant,1,1,0,0,0.0,1,1,1
mistral_7b_instruct_v03,EBM-NLP,3534803,P2->P3,P2,P3,Intervention,1,1,0,0,0.0,1,1,1
mistral_7b_instruct_v03,EBM-NLP,3534803,P2->P3,P2,P3,Outcome,1,1,0,0,0.0,1,1,1
mistral_7b_instruct_v03,EBM-NLP,3534803,P3->P4,P3,P4,Participant,1,1,0,0,0.15883606672286987,1,1,1
mistral_7b_instruct_v03,EBM-NLP,3534803,P3->P4,P3,P4,Intervention,1,3,0,0,0.09865039587020874,1,1,1
mistral_7b_instruct_v03,EBM-NLP,3534803,P3->P4,P3,P4,Outcome,1,1,0,0,0.2576698064804077,1,1,1
mistral_7b_instruct_v03,EBM-NLP,3534803,P4->P5,P4,P5,Participant,1,1,0,0,0.2510608434677124,1,1,1
mistral_7b_instruct_v03,EBM-NLP,3534803,P4->P5,P4,P5,Intervention,3,1,0,0,0.06084907054901123,1,1,1
mistral_7b_instruct_v03,EBM-NLP,3534803,P4->P5,P4,P5,Outcome,1,0,0,1,1.0,1,1,1
mistral_7b_instruct_v03,EBM-NLP,3534803,P5->P6,P5,P6,Participant,1,1,0,0,0.012901663780212402,1,1,1
mistral_7b_instruct_v03,EBM-NLP,3534803,P5->P6,P5,P6,Intervention,1,2,0,0,0.02991187572479248,1,1,1
mistral_7b_instruct_v03,EBM-NLP,3534803,P5->P6,P5,P6,Outcome,0,4,1,0,1.0,1,1,1
mistral_7b_instruct_v03,EBM-NLP,361799,P1->P2,P1,P2,Participant,2,1,0,0,0.04560893774032593,1,1,1
mistral_7b_instruct_v03,EBM-NLP,361799,P1->P2,P1,P2,Intervention,6,1,0,0,0.08842480182647705,1,1,1
mistral_7b_instruct_v03,EBM-NLP,361799,P1->P2,P1,P2,Outcome,1,1,0,0,0.0,1,1,1
mistral_7b_instruct_v03,EBM-NLP,361799,P2->P3,P2,P3,Participant,1,1,0,0,0.0,1,1,1
mistral_7b_instruct_v03,EBM-NLP,361799,P2->P3,P2,P3,Intervention,1,1,0,0,0.0,1,1,1
mistral_7b_instruct_v03,EBM-NLP,361799,P2->P3,P2,P3,Outcome,1,1,0,0,0.0738038420677185,1,1,1
mistral_7b_instruct_v03,EBM-NLP,361799,P3->P4,P3,P4,Participant,1,1,0,0,0.0,1,1,1
mistral_7b_instruct_v03,EBM-NLP,361799,P3->P4,P3,P4,Intervention,1,1,0,0,0.0,1,1,1
mistral_7b_instruct_v03,EBM-NLP,361799,P3->P4,P3,P4,Outcome,1,1,0,0,0.10890161991119385,1,1,1
mistral_7b_instruct_v03,EBM-NLP,361799,P4->P5,P4,P5,Participant,1,1,0,0,0.010304749011993408,1,1,1
mistral_7b_instruct_v03,EBM-NLP,361799,P4->P5,P4,P5,Intervention,1,1,0,0,0.13896071910858154,1,1,1
mistral_7b_instruct_v03,EBM-NLP,361799,P4->P5,P4,P5,Outcome,1,0,0,1,1.0,1,1,1
mistral_7b_instruct_v03,EBM-NLP,361799,P5->P6,P5,P6,Participant,1,1,0,0,0.0,1,1,1
mistral_7b_instruct_v03,EBM-NLP,361799,P5->P6,P5,P6,Intervention,1,1,0,0,0.01706308126449585,1,1,1
mistral_7b_instruct_v03,EBM-NLP,361799,P5->P6,P5,P6,Outcome,0,0,1,1,0.0,1,1,1
mistral_7b_instruct_v03,EBM-NLP,384815,P1->P2,P1,P2,Participant,3,3,0,0,5.960464477539063e-08,1,1,1
mistral_7b_instruct_v03,EBM-NLP,384815,P1->P2,P1,P2,Intervention,1,2,0,0,0.043048202991485596,1,1,1
mistral_7b_instruct_v03,EBM-NLP,384815,P1->P2,P1,P2,Outcome,6,6,0,0,0.0,1,1,1
mistral_7b_instruct_v03,EBM-NLP,384815,P2->P3,P2,P3,Participant,3,2,0,0,0.09428644180297852,1,1,1
mistral_7b_instruct_v03,EBM-NLP,384815,P2->P3,P2,P3,Intervention,2,2,0,0,0.014820635318756104,1,1,1
mistral_7b_instruct_v03,EBM-NLP,384815,P2->P3,P2,P3,Outcome,6,1,0,0,0.0739140510559082,1,1,1
mistral_7b_instruct_v03,EBM-NLP,384815,P3->P4,P3,P4,Participant,2,1,0,0,0.19537585973739624,1,1,1
mistral_7b_instruct_v03,EBM-NLP,384815,P3->P4,P3,P4,Intervention,2,1,0,0,0.1372748613357544,1,1,1
mistral_7b_instruct_v03,EBM-NLP,384815,P3->P4,P3,P4,Outcome,1,1,0,0,0.12759923934936523,1,1,1
mistral_7b_instruct_v03,EBM-NLP,384815,P4->P5,P4,P5,Participant,1,1,0,0,0.0,1,1,1
mistral_7b_instruct_v03,EBM-NLP,384815,P4->P5,P4,P5,Intervention,1,1,0,0,0.18631267547607422,1,1,1
mistral_7b_instruct_v03,EBM-NLP,384815,P4->P5,P4,P5,Outcome,1,1,0,0,0.12759923934936523,1,1,1
mistral_7b_instruct_v03,EBM-NLP,384815,P5->P6,P5,P6,Participant,1,1,0,0,0.0,1,1,1
mistral_7b_instruct_v03,EBM-NLP,384815,P5->P6,P5,P6,Intervention,1,1,0,0,0.04454672336578369,1,1,1
mistral_7b_instruct_v03,EBM-NLP,384815,P5->P6,P5,P6,Outcome,1,1,0,0,0.0,1,1,1
mistral_7b_instruct_v03,EBM-NLP,3919804,P1->P2,P1,P2,Participant,1,1,0,0,0.0,1,1,1
mistral_7b_instruct_v03,EBM-NLP,3919804,P1->P2,P1,P2,Intervention,3,3,0,0,0.0,1,1,1
mistral_7b_instruct_v03,EBM-NLP,3919804,P1->P2,P1,P2,Outcome,5,2,0,0,0.06348967552185059,1,1,1
mistral_7b_instruct_v03,EBM-NLP,3919804,P2->P3,P2,P3,Participant,1,1,0,0,0.0,1,1,1
mistral_7b_instruct_v03,EBM-NLP,3919804,P2->P3,P2,P3,Intervention,3,3,0,0,0.0,1,1,1
mistral_7b_instruct_v03,EBM-NLP,3919804,P2->P3,P2,P3,Outcome,2,4,0,0,0.028962016105651855,1,1,1
mistral_7b_instruct_v03,EBM-NLP,3919804,P3->P4,P3,P4,Participant,1,1,0,0,0.08032190799713135,1,1,1
mistral_7b_instruct_v03,EBM-NLP,3919804,P3->P4,P3,P4,Intervention,3,4,0,0,0.007524013519287109,1,1,1
mistral_7b_instruct_v03,EBM-NLP,3919804,P3->P4,P3,P4,Outcome,4,3,0,0,0.02831113338470459,1,1,1
mistral_7b_instruct_v03,EBM-NLP,3919804,P4->P5,P4,P5,Participant,1,1,0,0,0.00971376895904541,1,1,1
mistral_7b_instruct_v03,EBM-NLP,3919804,P4->P5,P4,P5,Intervention,4,1,0,0,0.06378865242004395,1,1,1
mistral_7b_instruct_v03,EBM-NLP,3919804,P4->P5,P4,P5,Outcome,3,1,0,0,0.055801987648010254,1,1,1
mistral_7b_instruct_v03,EBM-NLP,3919804,P5->P6,P5,P6,Participant,1,1,0,0,0.00971376895904541,1,1,1
mistral_7b_instruct_v03,EBM-NLP,3919804,P5->P6,P5,P6,Intervention,1,1,0,0,0.0,1,1,1
mistral_7b_instruct_v03,EBM-NLP,3919804,P5->P6,P5,P6,Outcome,1,1,0,0,0.0,1,1,1
mistral_7b_instruct_v03,EBM-NLP,4919024,P1->P2,P1,P2,Participant,1,1,0,0,0.0,1,1,1
mistral_7b_instruct_v03,EBM-NLP,4919024,P1->P2,P1,P2,Intervention,1,1,0,0,0.0,1,1,1
mistral_7b_instruct_v03,EBM-NLP,4919024,P1->P2,P1,P2,Outcome,3,3,0,0,1.1920928955078125e-07,1,1,1
mistral_7b_instruct_v03,EBM-NLP,4919024,P2->P3,P2,P3,Participant,1,1,0,0,0.0,1,1,1
mistral_7b_instruct_v03,EBM-NLP,4919024,P2->P3,P2,P3,Intervention,1,1,0,0,0.0,1,1,1
mistral_7b_instruct_v03,EBM-NLP,4919024,P2->P3,P2,P3,Outcome,3,3,0,0,1.1920928955078125e-07,1,1,1
mistral_7b_instruct_v03,EBM-NLP,4919024,P3->P4,P3,P4,Participant,1,1,0,0,0.21893811225891113,1,1,1
mistral_7b_instruct_v03,EBM-NLP,4919024,P3->P4,P3,P4,Intervention,1,1,0,0,0.10190749168395996,1,1,1
mistral_7b_instruct_v03,EBM-NLP,4919024,P3->P4,P3,P4,Outcome,3,1,0,0,0.1271037459373474,1,1,1
mistral_7b_instruct_v03,EBM-NLP,4919024,P4->P5,P4,P5,Participant,1,1,0,0,0.27234333753585815,1,0,0
mistral_7b_instruct_v03,EBM-NLP,4919024,P4->P5,P4,P5,Intervention,1,1,0,0,0.0,1,0,0
mistral_7b_instruct_v03,EBM-NLP,4919024,P4->P5,P4,P5,Outcome,1,1,0,0,0.07727813720703125,1,0,0
mistral_7b_instruct_v03,EBM-NLP,4919024,P5->P6,P5,P6,Participant,1,1,0,0,0.27234333753585815,0,1,0
mistral_7b_instruct_v03,EBM-NLP,4919024,P5->P6,P5,P6,Intervention,1,3,0,0,0.03851747512817383,0,1,0
mistral_7b_instruct_v03,EBM-NLP,4919024,P5->P6,P5,P6,Outcome,1,2,0,0,0.049657344818115234,0,1,0
mistral_7b_instruct_v03,EBM-NLP,6418441,P1->P2,P1,P2,Participant,4,1,0,0,0.08885544538497925,1,1,1
mistral_7b_instruct_v03,EBM-NLP,6418441,P1->P2,P1,P2,Intervention,3,1,0,0,0.11047887802124023,1,1,1
mistral_7b_instruct_v03,EBM-NLP,6418441,P1->P2,P1,P2,Outcome,5,8,0,0,0.013398528099060059,1,1,1
mistral_7b_instruct_v03,EBM-NLP,6418441,P2->P3,P2,P3,Participant,1,3,0,0,0.07745635509490967,1,1,1
mistral_7b_instruct_v03,EBM-NLP,6418441,P2->P3,P2,P3,Intervention,1,3,0,0,0.07632267475128174,1,1,1
mistral_7b_instruct_v03,EBM-NLP,6418441,P2->P3,P2,P3,Outcome,8,4,0,0,0.02704375982284546,1,1,1
mistral_7b_instruct_v03,EBM-NLP,6418441,P3->P4,P3,P4,Participant,3,1,0,0,0.18342894315719604,1,1,1
mistral_7b_instruct_v03,EBM-NLP,6418441,P3->P4,P3,P4,Intervention,3,1,0,0,0.04702615737915039,1,1,1
mistral_7b_instruct_v03,EBM-NLP,6418441,P3->P4,P3,P4,Outcome,4,9,0,0,0.028104126453399658,1,1,1
mistral_7b_instruct_v03,EBM-NLP,6418441,P4->P5,P4,P5,Participant,1,1,0,0,0.0,1,1,1
mistral_7b_instruct_v03,EBM-NLP,6418441,P4->P5,P4,P5,Intervention,1,2,0,0,0.12106204032897949,1,1,1
mistral_7b_instruct_v03,EBM-NLP,6418441,P4->P5,P4,P5,Outcome,9,8,0,0,0.01889336109161377,1,1,1
mistral_7b_instruct_v03,EBM-NLP,6418441,P5->P6,P5,P6,Participant,1,1,0,0,0.0,1,1,1
mistral_7b_instruct_v03,EBM-NLP,6418441,P5->P6,P5,P6,Intervention,2,2,0,0,0.0,1,1,1
mistral_7b_instruct_v03,EBM-NLP,6418441,P5->P6,P5,P6,Outcome,8,8,0,0,0.0,1,1,1
mistral_7b_instruct_v03,EBM-NLP,6421395,P1->P2,P1,P2,Participant,1,1,0,0,0.0,1,1,1
mistral_7b_instruct_v03,EBM-NLP,6421395,P1->P2,P1,P2,Intervention,1,1,0,0,0.0,1,1,1
mistral_7b_instruct_v03,EBM-NLP,6421395,P1->P2,P1,P2,Outcome,8,7,0,0,0.003598809242248535,1,1,1
mistral_7b_instruct_v03,EBM-NLP,6421395,P2->P3,P2,P3,Participant,1,1,0,0,0.0,1,1,1
mistral_7b_instruct_v03,EBM-NLP,6421395,P2->P3,P2,P3,Intervention,1,1,0,0,0.0,1,1,1
mistral_7b_instruct_v03,EBM-NLP,6421395,P2->P3,P2,P3,Outcome,7,7,0,0,0.0,1,1,1
mistral_7b_instruct_v03,EBM-NLP,6421395,P3->P4,P3,P4,Participant,1,1,0,0,0.0,1,1,1
mistral_7b_instruct_v03,EBM-NLP,6421395,P3->P4,P3,P4,Intervention,1,1,0,0,0.03857499361038208,1,1,1
mistral_7b_instruct_v03,EBM-NLP,6421395,P3->P4,P3,P4,Outcome,7,8,0,0,0.0026165246963500977,1,1,1
mistral_7b_instruct_v03,EBM-NLP,6421395,P4->P5,P4,P5,Participant,1,1,0,0,0.0,1,1,1
mistral_7b_instruct_v03,EBM-NLP,6421395,P4->P5,P4,P5,Intervention,1,1,0,0,0.0,1,1,1
mistral_7b_instruct_v03,EBM-NLP,6421395,P4->P5,P4,P5,Outcome,8,7,0,0,0.0020189285278320312,1,1,1
mistral_7b_instruct_v03,EBM-NLP,6421395,P5->P6,P5,P6,Participant,1,1,0,0,0.0,1,1,1
mistral_7b_instruct_v03,EBM-NLP,6421395,P5->P6,P5,P6,Intervention,1,1,0,0,0.0,1,1,1
mistral_7b_instruct_v03,EBM-NLP,6421395,P5->P6,P5,P6,Outcome,7,7,0,0,5.960464477539063e-08,1,1,1
mistral_7b_instruct_v03,EBM-NLP,6920252,P1->P2,P1,P2,Participant,2,2,0,0,0.0,1,1,1
mistral_7b_instruct_v03,EBM-NLP,6920252,P1->P2,P1,P2,Intervention,3,2,0,0,0.03371185064315796,1,1,1
mistral_7b_instruct_v03,EBM-NLP,6920252,P1->P2,P1,P2,Outcome,11,9,0,0,0.006744503974914551,1,1,1
mistral_7b_instruct_v03,EBM-NLP,6920252,P2->P3,P2,P3,Participant,2,2,0,0,0.0,1,1,1
mistral_7b_instruct_v03,EBM-NLP,6920252,P2->P3,P2,P3,Intervention,2,2,0,0,5.960464477539063e-08,1,1,1
mistral_7b_instruct_v03,EBM-NLP,6920252,P2->P3,P2,P3,Outcome,9,11,0,0,0.007880568504333496,1,1,1
mistral_7b_instruct_v03,EBM-NLP,6920252,P3->P4,P3,P4,Participant,2,1,0,0,0.07133185863494873,1,1,1
mistral_7b_instruct_v03,EBM-NLP,6920252,P3->P4,P3,P4,Intervention,2,1,0,0,0.05565148591995239,1,1,1
mistral_7b_instruct_v03,EBM-NLP,6920252,P3->P4,P3,P4,Outcome,11,13,0,0,0.004912257194519043,1,1,1
mistral_7b_instruct_v03,EBM-NLP,6920252,P4->P5,P4,P5,Participant,1,1,0,0,0.0,1,1,1
mistral_7b_instruct_v03,EBM-NLP,6920252,P4->P5,P4,P5,Intervention,1,4,0,0,0.07040053606033325,1,1,1
mistral_7b_instruct_v03,EBM-NLP,6920252,P4->P5,P4,P5,Outcome,13,11,0,0,0.006553709506988525,1,1,1
mistral_7b_instruct_v03,EBM-NLP,6920252,P5->P6,P5,P6,Participant,1,1,0,0,0.0,1,1,1
mistral_7b_instruct_v03,EBM-NLP,6920252,P5->P6,P5,P6,Intervention,4,3,0,0,0.017065584659576416,1,1,1
mistral_7b_instruct_v03,EBM-NLP,6920252,P5->P6,P5,P6,Outcome,11,11,0,0,0.0,1,1,1
mistral_7b_instruct_v03,EBM-NLP,6938020,P1->P2,P1,P2,Participant,1,1,0,0,0.0,1,1,1
mistral_7b_instruct_v03,EBM-NLP,6938020,P1->P2,P1,P2,Intervention,7,7,0,0,0.0,1,1,1
mistral_7b_instruct_v03,EBM-NLP,6938020,P1->P2,P1,P2,Outcome,6,6,0,0,0.0,1,1,1
mistral_7b_instruct_v03,EBM-NLP,6938020,P2->P3,P2,P3,Participant,1,1,0,0,0.1675301194190979,1,1,1
mistral_7b_instruct_v03,EBM-NLP,6938020,P2->P3,P2,P3,Intervention,7,7,0,0,0.00466310977935791,1,1,1
mistral_7b_instruct_v03,EBM-NLP,6938020,P2->P3,P2,P3,Outcome,6,6,0,0,0.0,1,1,1
mistral_7b_instruct_v03,EBM-NLP,6938020,P3->P4,P3,P4,Participant,1,1,0,0,0.1301235556602478,1,1,1
mistral_7b_instruct_v03,EBM-NLP,6938020,P3->P4,P3,P4,Intervention,7,7,0,0,1.1920928955078125e-07,1,1,1
mistral_7b_instruct_v03,EBM-NLP,6938020,P3->P4,P3,P4,Outcome,6,0,0,1,1.0,1,1,1
mistral_7b_instruct_v03,EBM-NLP,6938020,P4->P5,P4,P5,Participant,1,1,0,0,0.07856529951095581,1,1,1
mistral_7b_instruct_v03,EBM-NLP,6938020,P4->P5,P4,P5,Intervention,7,6,0,0,0.008547544479370117,1,1,1
mistral_7b_instruct_v03,EBM-NLP,6938020,P4->P5,P4,P5,Outcome,0,0,1,1,0.0,1,1,1
mistral_7b_instruct_v03,EBM-NLP,6938020,P5->P6,P5,P6,Participant,1,1,0,0,0.0,1,1,1
mistral_7b_instruct_v03,EBM-NLP,6938020,P5->P6,P5,P6,Intervention,6,6,0,0,0.0,1,1,1
mistral_7b_instruct_v03,EBM-NLP,6938020,P5->P6,P5,P6,Outcome,0,0,1,1,0.0,1,1,1
mistral_7b_instruct_v03,EBM-NLP,6951573,P1->P2,P1,P2,Participant,2,1,0,0,0.06608426570892334,1,1,1
mistral_7b_instruct_v03,EBM-NLP,6951573,P1->P2,P1,P2,Intervention,2,2,0,0,0.0,1,1,1
mistral_7b_instruct_v03,EBM-NLP,6951573,P1->P2,P1,P2,Outcome,5,3,0,0,0.024544358253479004,1,1,1
mistral_7b_instruct_v03,EBM-NLP,6951573,P2->P3,P2,P3,Participant,1,4,0,0,0.08909541368484497,1,1,1
mistral_7b_instruct_v03,EBM-NLP,6951573,P2->P3,P2,P3,Intervention,2,2,0,0,0.0327761173248291,1,1,1
mistral_7b_instruct_v03,EBM-NLP,6951573,P2->P3,P2,P3,Outcome,3,4,0,0,0.03683406114578247,1,1,1
mistral_7b_instruct_v03,EBM-NLP,6951573,P3->P4,P3,P4,Participant,4,5,0,0,0.014282703399658203,1,1,1
mistral_7b_instruct_v03,EBM-NLP,6951573,P3->P4,P3,P4,Intervention,2,3,0,0,0.04492837190628052,1,1,1
mistral_7b_instruct_v03,EBM-NLP,6951573,P3->P4,P3,P4,Outcome,4,4,0,0,0.03808474540710449,1,1,1
mistral_7b_instruct_v03,EBM-NLP,6951573,P4->P5,P4,P5,Participant,5,1,0,0,0.18324393033981323,1,1,1
mistral_7b_instruct_v03,EBM-NLP,6951573,P4->P5,P4,P5,Intervention,3,2,0,0,0.033511579036712646,1,1,1
mistral_7b_instruct_v03,EBM-NLP,6951573,P4->P5,P4,P5,Outcome,4,0,0,1,1.0,1,1,1
mistral_7b_instruct_v03,EBM-NLP,6951573,P5->P6,P5,P6,Participant,1,1,0,0,0.04427492618560791,1,1,1
mistral_7b_instruct_v03,EBM-NLP,6951573,P5->P6,P5,P6,Intervention,2,3,0,0,0.033511579036712646,1,1,1
mistral_7b_instruct_v03,EBM-NLP,6951573,P5->P6,P5,P6,Outcome,0,8,1,0,1.0,1,1,1
mistral_7b_instruct_v03,EBM-NLP,6989377,P1->P2,P1,P2,Participant,1,1,0,0,0.0,1,1,1
mistral_7b_instruct_v03,EBM-NLP,6989377,P1->P2,P1,P2,Intervention,4,4,0,0,1.1920928955078125e-07,1,1,1
mistral_7b_instruct_v03,EBM-NLP,6989377,P1->P2,P1,P2,Outcome,10,10,0,0,1.1920928955078125e-07,1,1,1
mistral_7b_instruct_v03,EBM-NLP,6989377,P2->P3,P2,P3,Participant,1,1,0,0,0.0,1,1,1
mistral_7b_instruct_v03,EBM-NLP,6989377,P2->P3,P2,P3,Intervention,4,3,0,0,0.011331260204315186,1,1,1
mistral_7b_instruct_v03,EBM-NLP,6989377,P2->P3,P2,P3,Outcome,10,8,0,0,0.01292198896408081,1,1,1
mistral_7b_instruct_v03,EBM-NLP,6989377,P3->P4,P3,P4,Participant,1,1,0,0,0.0,1,0,0
mistral_7b_instruct_v03,EBM-NLP,6989377,P3->P4,P3,P4,Intervention,3,3,0,0,0.0,1,0,0
mistral_7b_instruct_v03,EBM-NLP,6989377,P3->P4,P3,P4,Outcome,8,0,0,1,1.0,1,0,0
mistral_7b_instruct_v03,EBM-NLP,6989377,P4->P5,P4,P5,Participant,1,1,0,0,0.012300848960876465,0,1,0
mistral_7b_instruct_v03,EBM-NLP,6989377,P4->P5,P4,P5,Intervention,3,3,0,0,0.0,0,1,0
mistral_7b_instruct_v03,EBM-NLP,6989377,P4->P5,P4,P5,Outcome,0,0,1,1,0.0,0,1,0
mistral_7b_instruct_v03,EBM-NLP,6989377,P5->P6,P5,P6,Participant,1,1,0,0,0.0,1,1,1
mistral_7b_instruct_v03,EBM-NLP,6989377,P5->P6,P5,P6,Intervention,3,3,0,0,0.0,1,1,1
mistral_7b_instruct_v03,EBM-NLP,6989377,P5->P6,P5,P6,Outcome,0,0,1,1,0.0,1,1,1
mistral_7b_instruct_v03,EBM-NLP,7017018,P1->P2,P1,P2,Participant,2,2,0,0,0.07784396409988403,1,1,1
mistral_7b_instruct_v03,EBM-NLP,7017018,P1->P2,P1,P2,Intervention,2,3,0,0,0.011052250862121582,1,1,1
mistral_7b_instruct_v03,EBM-NLP,7017018,P1->P2,P1,P2,Outcome,12,3,0,0,0.04479438066482544,1,1,1
mistral_7b_instruct_v03,EBM-NLP,7017018,P2->P3,P2,P3,Participant,2,1,0,0,0.05755347013473511,1,1,1
mistral_7b_instruct_v03,EBM-NLP,7017018,P2->P3,P2,P3,Intervention,3,2,0,0,0.011052250862121582,1,1,1
mistral_7b_instruct_v03,EBM-NLP,7017018,P2->P3,P2,P3,Outcome,3,3,0,0,0.0,1,1,1
mistral_7b_instruct_v03,EBM-NLP,7017018,P3->P4,P3,P4,Participant,1,1,0,0,0.21327877044677734,1,0,0
mistral_7b_instruct_v03,EBM-NLP,7017018,P3->P4,P3,P4,Intervention,2,1,0,0,0.05163455009460449,1,0,0
mistral_7b_instruct_v03,EBM-NLP,7017018,P3->P4,P3,P4,Outcome,3,1,0,0,0.051354944705963135,1,0,0
mistral_7b_instruct_v03,EBM-NLP,7017018,P4->P5,P4,P5,Participant,1,1,0,0,0.013868510723114014,0,1,0
mistral_7b_instruct_v03,EBM-NLP,7017018,P4->P5,P4,P5,Intervention,1,1,0,0,0.0,0,1,0
mistral_7b_instruct_v03,EBM-NLP,7017018,P4->P5,P4,P5,Outcome,1,1,0,0,0.0,0,1,0
mistral_7b_instruct_v03,EBM-NLP,7017018,P5->P6,P5,P6,Participant,1,1,0,0,0.013868510723114014,1,1,1
mistral_7b_instruct_v03,EBM-NLP,7017018,P5->P6,P5,P6,Intervention,1,1,0,0,0.0,1,1,1
mistral_7b_instruct_v03,EBM-NLP,7017018,P5->P6,P5,P6,Outcome,1,1,0,0,0.0,1,1,1
mistral_7b_instruct_v03,EBM-NLP,7598243,P1->P2,P1,P2,Participant,1,1,0,0,0.0,1,1,1
mistral_7b_instruct_v03,EBM-NLP,7598243,P1->P2,P1,P2,Intervention,5,5,0,0,0.0,1,1,1
mistral_7b_instruct_v03,EBM-NLP,7598243,P1->P2,P1,P2,Outcome,1,1,0,0,0.0,1,1,1
mistral_7b_instruct_v03,EBM-NLP,7598243,P2->P3,P2,P3,Participant,1,1,0,0,0.0,1,1,1
mistral_7b_instruct_v03,EBM-NLP,7598243,P2->P3,P2,P3,Intervention,5,5,0,0,0.0,1,1,1
mistral_7b_instruct_v03,EBM-NLP,7598243,P2->P3,P2,P3,Outcome,1,1,0,0,0.0,1,1,1
mistral_7b_instruct_v03,EBM-NLP,7598243,P3->P4,P3,P4,Participant,1,1,0,0,0.24219489097595215,1,1,1
mistral_7b_instruct_v03,EBM-NLP,7598243,P3->P4,P3,P4,Intervention,5,4,0,0,0.04430663585662842,1,1,1
mistral_7b_instruct_v03,EBM-NLP,7598243,P3->P4,P3,P4,Outcome,1,1,0,0,0.2117382287979126,1,1,1
mistral_7b_instruct_v03,EBM-NLP,7598243,P4->P5,P4,P5,Participant,1,1,0,0,0.10785001516342163,1,1,1
mistral_7b_instruct_v03,EBM-NLP,7598243,P4->P5,P4,P5,Intervention,4,1,0,0,0.13957005739212036,1,1,1
mistral_7b_instruct_v03,EBM-NLP,7598243,P4->P5,P4,P5,Outcome,1,0,0,1,1.0,1,1,1
mistral_7b_instruct_v03,EBM-NLP,7598243,P5->P6,P5,P6,Participant,1,1,0,0,0.01949411630630493,1,1,1
mistral_7b_instruct_v03,EBM-NLP,7598243,P5->P6,P5,P6,Intervention,1,1,0,0,0.0,1,1,1
mistral_7b_instruct_v03,EBM-NLP,7598243,P5->P6,P5,P6,Outcome,0,0,1,1,0.0,1,1,1
mistral_7b_instruct_v03,EBM-NLP,7707420,P1->P2,P1,P2,Participant,1,4,0,0,0.100055992603302,1,1,1
mistral_7b_instruct_v03,EBM-NLP,7707420,P1->P2,P1,P2,Intervention,6,2,0,0,0.020106494426727295,1,1,1
mistral_7b_instruct_v03,EBM-NLP,7707420,P1->P2,P1,P2,Outcome,3,1,0,0,0.03890097141265869,1,1,1
mistral_7b_instruct_v03,EBM-NLP,7707420,P2->P3,P2,P3,Participant,4,4,0,0,0.0118790864944458,1,1,1
mistral_7b_instruct_v03,EBM-NLP,7707420,P2->P3,P2,P3,Intervention,2,7,0,0,0.042375802993774414,1,1,1
mistral_7b_instruct_v03,EBM-NLP,7707420,P2->P3,P2,P3,Outcome,1,7,0,0,0.07020145654678345,1,1,1
mistral_7b_instruct_v03,EBM-NLP,7707420,P3->P4,P3,P4,Participant,4,1,0,0,0.14269769191741943,1,1,1
mistral_7b_instruct_v03,EBM-NLP,7707420,P3->P4,P3,P4,Intervention,7,1,0,0,0.0965006947517395,1,1,1
mistral_7b_instruct_v03,EBM-NLP,7707420,P3->P4,P3,P4,Outcome,7,1,0,0,0.07048249244689941,1,1,1
mistral_7b_instruct_v03,EBM-NLP,7707420,P4->P5,P4,P5,Participant,1,1,0,0,0.04357504844665527,1,1,1
mistral_7b_instruct_v03,EBM-NLP,7707420,P4->P5,P4,P5,Intervention,1,2,0,0,0.049371421337127686,1,1,1
mistral_7b_instruct_v03,EBM-NLP,7707420,P4->P5,P4,P5,Outcome,1,1,0,0,0.039910197257995605,1,1,1
mistral_7b_instruct_v03,EBM-NLP,7707420,P5->P6,P5,P6,Participant,1,1,0,0,0.04357504844665527,1,1,1
mistral_7b_instruct_v03,EBM-NLP,7707420,P5->P6,P5,P6,Intervention,2,1,0,0,0.049371421337127686,1,1,1
mistral_7b_instruct_v03,EBM-NLP,7707420,P5->P6,P5,P6,Outcome,1,0,0,1,1.0,1,1,1
mistral_7b_instruct_v03,EBM-NLP,7808649,P1->P2,P1,P2,Participant,1,1,0,0,0.0,1,1,1
mistral_7b_instruct_v03,EBM-NLP,7808649,P1->P2,P1,P2,Intervention,4,1,0,0,0.07495296001434326,1,1,1
mistral_7b_instruct_v03,EBM-NLP,7808649,P1->P2,P1,P2,Outcome,5,5,0,0,0.040970563888549805,1,1,1
mistral_7b_instruct_v03,EBM-NLP,7808649,P2->P3,P2,P3,Participant,1,1,0,0,0.0,1,1,1
mistral_7b_instruct_v03,EBM-NLP,7808649,P2->P3,P2,P3,Intervention,1,1,0,0,0.0,1,1,1
mistral_7b_instruct_v03,EBM-NLP,7808649,P2->P3,P2,P3,Outcome,5,5,0,0,0.0005792975425720215,1,1,1
